             t                       X                      Y       
 0.43930000E+02 0.18618642E+03 0.10233423E+04
 0.43940000E+02 0.18423764E+03 0.10169195E+04
 0.43950000E+02 0.18233292E+03 0.10104974E+04
 0.43960000E+02 0.18047131E+03 0.10040774E+04
 0.43970000E+02 0.17865188E+03 0.99766073E+03
 0.43980000E+02 0.17687372E+03 0.99124880E+03
 0.43990000E+02 0.17513594E+03 0.98484283E+03
 0.44000000E+02 0.17343767E+03 0.97844403E+03
 0.44010000E+02 0.17177807E+03 0.97205357E+03
 0.44020000E+02 0.17015630E+03 0.96567258E+03
 0.44030000E+02 0.16857155E+03 0.95930216E+03
 0.44040000E+02 0.16702305E+03 0.95294336E+03
 0.44050000E+02 0.16551001E+03 0.94659720E+03
 0.44060000E+02 0.16403168E+03 0.94026465E+03
 0.44070000E+02 0.16258734E+03 0.93394667E+03
 0.44080000E+02 0.16117625E+03 0.92764416E+03
 0.44090000E+02 0.15979773E+03 0.92135800E+03
 0.44100000E+02 0.15845109E+03 0.91508904E+03
 0.44110000E+02 0.15713566E+03 0.90883809E+03
 0.44120000E+02 0.15585080E+03 0.90260592E+03
 0.44130000E+02 0.15459587E+03 0.89639330E+03
 0.44140000E+02 0.15337026E+03 0.89020094E+03
 0.44150000E+02 0.15217335E+03 0.88402954E+03
 0.44160000E+02 0.15100457E+03 0.87787976E+03
 0.44170000E+02 0.14986334E+03 0.87175224E+03
 0.44180000E+02 0.14874910E+03 0.86564759E+03
 0.44190000E+02 0.14766130E+03 0.85956640E+03
 0.44200000E+02 0.14659942E+03 0.85350923E+03
 0.44210000E+02 0.14556294E+03 0.84747662E+03
 0.44220000E+02 0.14455134E+03 0.84146908E+03
 0.44230000E+02 0.14356415E+03 0.83548709E+03
 0.44240000E+02 0.14260087E+03 0.82953114E+03
 0.44250000E+02 0.14166104E+03 0.82360167E+03
 0.44260000E+02 0.14074421E+03 0.81769910E+03
 0.44270000E+02 0.13984992E+03 0.81182384E+03
 0.44280000E+02 0.13897775E+03 0.80597627E+03
 0.44290000E+02 0.13812727E+03 0.80015676E+03
 0.44300000E+02 0.13729807E+03 0.79436566E+03
 0.44310000E+02 0.13648976E+03 0.78860330E+03
 0.44320000E+02 0.13570193E+03 0.78286999E+03
 0.44330000E+02 0.13493421E+03 0.77716603E+03
 0.44340000E+02 0.13418623E+03 0.77149170E+03
 0.44350000E+02 0.13345762E+03 0.76584725E+03
 0.44360000E+02 0.13274803E+03 0.76023294E+03
 0.44370000E+02 0.13205712E+03 0.75464900E+03
 0.44380000E+02 0.13138456E+03 0.74909565E+03
 0.44390000E+02 0.13073001E+03 0.74357308E+03
 0.44400000E+02 0.13009317E+03 0.73808150E+03
 0.44410000E+02 0.12947371E+03 0.73262107E+03
 0.44420000E+02 0.12887134E+03 0.72719196E+03
 0.44430000E+02 0.12828577E+03 0.72179433E+03
 0.44440000E+02 0.12771671E+03 0.71642830E+03
 0.44450000E+02 0.12716388E+03 0.71109402E+03
 0.44460000E+02 0.12662701E+03 0.70579159E+03
 0.44470000E+02 0.12610584E+03 0.70052112E+03
 0.44480000E+02 0.12560010E+03 0.69528270E+03
 0.44490000E+02 0.12510955E+03 0.69007643E+03
 0.44500000E+02 0.12463394E+03 0.68490237E+03
 0.44510000E+02 0.12417304E+03 0.67976058E+03
 0.44520000E+02 0.12372661E+03 0.67465114E+03
 0.44530000E+02 0.12329443E+03 0.66957407E+03
 0.44540000E+02 0.12287628E+03 0.66452943E+03
 0.44550000E+02 0.12247194E+03 0.65951723E+03
 0.44560000E+02 0.12208122E+03 0.65453750E+03
 0.44570000E+02 0.12170389E+03 0.64959026E+03
 0.44580000E+02 0.12133978E+03 0.64467551E+03
 0.44590000E+02 0.12098868E+03 0.63979326E+03
 0.44600000E+02 0.12065041E+03 0.63494348E+03
 0.44610000E+02 0.12032479E+03 0.63012617E+03
 0.44620000E+02 0.12001165E+03 0.62534130E+03
 0.44630000E+02 0.11971080E+03 0.62058885E+03
 0.44640000E+02 0.11942208E+03 0.61586879E+03
 0.44650000E+02 0.11914534E+03 0.61118107E+03
 0.44660000E+02 0.11888040E+03 0.60652564E+03
 0.44670000E+02 0.11862712E+03 0.60190247E+03
 0.44680000E+02 0.11838536E+03 0.59731148E+03
 0.44690000E+02 0.11815495E+03 0.59275263E+03
 0.44700000E+02 0.11793577E+03 0.58822583E+03
 0.44710000E+02 0.11772767E+03 0.58373103E+03
 0.44720000E+02 0.11753052E+03 0.57926815E+03
 0.44730000E+02 0.11734419E+03 0.57483710E+03
 0.44740000E+02 0.11716856E+03 0.57043780E+03
 0.44750000E+02 0.11700349E+03 0.56607017E+03
 0.44760000E+02 0.11684889E+03 0.56173412E+03
 0.44770000E+02 0.11670461E+03 0.55742953E+03
 0.44780000E+02 0.11657057E+03 0.55315633E+03
 0.44790000E+02 0.11644664E+03 0.54891440E+03
 0.44800000E+02 0.11633272E+03 0.54470364E+03
 0.44810000E+02 0.11622871E+03 0.54052394E+03
 0.44820000E+02 0.11613451E+03 0.53637519E+03
 0.44830000E+02 0.11605002E+03 0.53225727E+03
 0.44840000E+02 0.11597515E+03 0.52817007E+03
 0.44850000E+02 0.11590981E+03 0.52411346E+03
 0.44860000E+02 0.11585391E+03 0.52008733E+03
 0.44870000E+02 0.11580737E+03 0.51609154E+03
 0.44880000E+02 0.11577010E+03 0.51212596E+03
 0.44890000E+02 0.11574202E+03 0.50819048E+03
 0.44900000E+02 0.11572306E+03 0.50428496E+03
 0.44910000E+02 0.11571314E+03 0.50040926E+03
 0.44920000E+02 0.11571220E+03 0.49656324E+03
 0.44930000E+02 0.11572015E+03 0.49274678E+03
 0.44940000E+02 0.11573694E+03 0.48895972E+03
 0.44950000E+02 0.11576249E+03 0.48520194E+03
 0.44960000E+02 0.11579675E+03 0.48147329E+03
 0.44970000E+02 0.11583966E+03 0.47777361E+03
 0.44980000E+02 0.11589116E+03 0.47410278E+03
 0.44990000E+02 0.11595118E+03 0.47046064E+03
 0.45000000E+02 0.11601968E+03 0.46684704E+03
 0.45010000E+02 0.11609661E+03 0.46326184E+03
 0.45020000E+02 0.11618191E+03 0.45970488E+03
 0.45030000E+02 0.11627555E+03 0.45617602E+03
 0.45040000E+02 0.11637746E+03 0.45267511E+03
 0.45050000E+02 0.11648761E+03 0.44920198E+03
 0.45060000E+02 0.11660596E+03 0.44575649E+03
 0.45070000E+02 0.11673246E+03 0.44233848E+03
 0.45080000E+02 0.11686708E+03 0.43894780E+03
 0.45090000E+02 0.11700978E+03 0.43558429E+03
 0.45100000E+02 0.11716052E+03 0.43224780E+03
 0.45110000E+02 0.11731928E+03 0.42893817E+03
 0.45120000E+02 0.11748602E+03 0.42565524E+03
 0.45130000E+02 0.11766071E+03 0.42239886E+03
 0.45140000E+02 0.11784332E+03 0.41916887E+03
 0.45150000E+02 0.11803383E+03 0.41596511E+03
 0.45160000E+02 0.11823221E+03 0.41278741E+03
 0.45170000E+02 0.11843844E+03 0.40963564E+03
 0.45180000E+02 0.11865249E+03 0.40650961E+03
 0.45190000E+02 0.11887434E+03 0.40340918E+03
 0.45200000E+02 0.11910399E+03 0.40033419E+03
 0.45210000E+02 0.11934140E+03 0.39728448E+03
 0.45220000E+02 0.11958656E+03 0.39425988E+03
 0.45230000E+02 0.11983947E+03 0.39126025E+03
 0.45240000E+02 0.12010009E+03 0.38828541E+03
 0.45250000E+02 0.12036843E+03 0.38533522E+03
 0.45260000E+02 0.12064447E+03 0.38240951E+03
 0.45270000E+02 0.12092820E+03 0.37950813E+03
 0.45280000E+02 0.12121962E+03 0.37663091E+03
 0.45290000E+02 0.12151872E+03 0.37377770E+03
 0.45300000E+02 0.12182548E+03 0.37094835E+03
 0.45310000E+02 0.12213992E+03 0.36814268E+03
 0.45320000E+02 0.12246202E+03 0.36536055E+03
 0.45330000E+02 0.12279179E+03 0.36260180E+03
 0.45340000E+02 0.12312921E+03 0.35986628E+03
 0.45350000E+02 0.12347430E+03 0.35715382E+03
 0.45360000E+02 0.12382706E+03 0.35446426E+03
 0.45370000E+02 0.12418749E+03 0.35179747E+03
 0.45380000E+02 0.12455558E+03 0.34915327E+03
 0.45390000E+02 0.12493136E+03 0.34653152E+03
 0.45400000E+02 0.12531482E+03 0.34393205E+03
 0.45410000E+02 0.12570597E+03 0.34135473E+03
 0.45420000E+02 0.12610483E+03 0.33879939E+03
 0.45430000E+02 0.12651139E+03 0.33626588E+03
 0.45440000E+02 0.12692567E+03 0.33375405E+03
 0.45450000E+02 0.12734769E+03 0.33126375E+03
 0.45460000E+02 0.12777746E+03 0.32879482E+03
 0.45470000E+02 0.12821498E+03 0.32634713E+03
 0.45480000E+02 0.12866028E+03 0.32392051E+03
 0.45490000E+02 0.12911337E+03 0.32151482E+03
 0.45500000E+02 0.12957426E+03 0.31912991E+03
 0.45510000E+02 0.13004298E+03 0.31676563E+03
 0.45520000E+02 0.13051955E+03 0.31442183E+03
 0.45530000E+02 0.13100398E+03 0.31209838E+03
 0.45540000E+02 0.13149630E+03 0.30979512E+03
 0.45550000E+02 0.13199652E+03 0.30751191E+03
 0.45560000E+02 0.13250468E+03 0.30524860E+03
 0.45570000E+02 0.13302079E+03 0.30300505E+03
 0.45580000E+02 0.13354488E+03 0.30078112E+03
 0.45590000E+02 0.13407697E+03 0.29857666E+03
 0.45600000E+02 0.13461710E+03 0.29639154E+03
 0.45610000E+02 0.13516528E+03 0.29422561E+03
 0.45620000E+02 0.13572155E+03 0.29207874E+03
 0.45630000E+02 0.13628594E+03 0.28995078E+03
 0.45640000E+02 0.13685847E+03 0.28784159E+03
 0.45650000E+02 0.13743919E+03 0.28575105E+03
 0.45660000E+02 0.13802811E+03 0.28367901E+03
 0.45670000E+02 0.13862528E+03 0.28162533E+03
 0.45680000E+02 0.13923072E+03 0.27958988E+03
 0.45690000E+02 0.13984448E+03 0.27757254E+03
 0.45700000E+02 0.14046659E+03 0.27557315E+03
 0.45710000E+02 0.14109707E+03 0.27359159E+03
 0.45720000E+02 0.14173599E+03 0.27162774E+03
 0.45730000E+02 0.14238336E+03 0.26968145E+03
 0.45740000E+02 0.14303923E+03 0.26775260E+03
 0.45750000E+02 0.14370364E+03 0.26584105E+03
 0.45760000E+02 0.14437663E+03 0.26394669E+03
 0.45770000E+02 0.14505824E+03 0.26206938E+03
 0.45780000E+02 0.14574852E+03 0.26020899E+03
 0.45790000E+02 0.14644750E+03 0.25836540E+03
 0.45800000E+02 0.14715523E+03 0.25653849E+03
 0.45810000E+02 0.14787177E+03 0.25472812E+03
 0.45820000E+02 0.14859714E+03 0.25293418E+03
 0.45830000E+02 0.14933141E+03 0.25115655E+03
 0.45840000E+02 0.15007461E+03 0.24939509E+03
 0.45850000E+02 0.15082680E+03 0.24764970E+03
 0.45860000E+02 0.15158802E+03 0.24592025E+03
 0.45870000E+02 0.15235833E+03 0.24420662E+03
 0.45880000E+02 0.15313778E+03 0.24250869E+03
 0.45890000E+02 0.15392641E+03 0.24082635E+03
 0.45900000E+02 0.15472428E+03 0.23915947E+03
 0.45910000E+02 0.15553145E+03 0.23750795E+03
 0.45920000E+02 0.15634797E+03 0.23587167E+03
 0.45930000E+02 0.15717389E+03 0.23425052E+03
 0.45940000E+02 0.15800926E+03 0.23264437E+03
 0.45950000E+02 0.15885416E+03 0.23105313E+03
 0.45960000E+02 0.15970862E+03 0.22947667E+03
 0.45970000E+02 0.16057272E+03 0.22791489E+03
 0.45980000E+02 0.16144651E+03 0.22636768E+03
 0.45990000E+02 0.16233005E+03 0.22483493E+03
 0.46000000E+02 0.16322340E+03 0.22331653E+03
 0.46010000E+02 0.16412662E+03 0.22181238E+03
 0.46020000E+02 0.16503978E+03 0.22032236E+03
 0.46030000E+02 0.16596294E+03 0.21884637E+03
 0.46040000E+02 0.16689617E+03 0.21738432E+03
 0.46050000E+02 0.16783951E+03 0.21593609E+03
 0.46060000E+02 0.16879306E+03 0.21450158E+03
 0.46070000E+02 0.16975686E+03 0.21308069E+03
 0.46080000E+02 0.17073099E+03 0.21167332E+03
 0.46090000E+02 0.17171552E+03 0.21027937E+03
 0.46100000E+02 0.17271051E+03 0.20889874E+03
 0.46110000E+02 0.17371603E+03 0.20753134E+03
 0.46120000E+02 0.17473216E+03 0.20617705E+03
 0.46130000E+02 0.17575897E+03 0.20483580E+03
 0.46140000E+02 0.17679652E+03 0.20350747E+03
 0.46150000E+02 0.17784490E+03 0.20219199E+03
 0.46160000E+02 0.17890417E+03 0.20088924E+03
 0.46170000E+02 0.17997442E+03 0.19959915E+03
 0.46180000E+02 0.18105571E+03 0.19832161E+03
 0.46190000E+02 0.18214812E+03 0.19705654E+03
 0.46200000E+02 0.18325173E+03 0.19580385E+03
 0.46210000E+02 0.18436662E+03 0.19456344E+03
 0.46220000E+02 0.18549287E+03 0.19333522E+03
 0.46230000E+02 0.18663055E+03 0.19211912E+03
 0.46240000E+02 0.18777975E+03 0.19091503E+03
 0.46250000E+02 0.18894055E+03 0.18972288E+03
 0.46260000E+02 0.19011302E+03 0.18854258E+03
 0.46270000E+02 0.19129727E+03 0.18737404E+03
 0.46280000E+02 0.19249336E+03 0.18621718E+03
 0.46290000E+02 0.19370138E+03 0.18507192E+03
 0.46300000E+02 0.19492142E+03 0.18393818E+03
 0.46310000E+02 0.19615356E+03 0.18281586E+03
 0.46320000E+02 0.19739790E+03 0.18170491E+03
 0.46330000E+02 0.19865451E+03 0.18060522E+03
 0.46340000E+02 0.19992350E+03 0.17951673E+03
 0.46350000E+02 0.20120494E+03 0.17843935E+03
 0.46360000E+02 0.20249893E+03 0.17737302E+03
 0.46370000E+02 0.20380557E+03 0.17631764E+03
 0.46380000E+02 0.20512493E+03 0.17527316E+03
 0.46390000E+02 0.20645712E+03 0.17423948E+03
 0.46400000E+02 0.20780223E+03 0.17321655E+03
 0.46410000E+02 0.20916036E+03 0.17220428E+03
 0.46420000E+02 0.21053160E+03 0.17120260E+03
 0.46430000E+02 0.21191604E+03 0.17021145E+03
 0.46440000E+02 0.21331379E+03 0.16923074E+03
 0.46450000E+02 0.21472495E+03 0.16826042E+03
 0.46460000E+02 0.21614960E+03 0.16730041E+03
 0.46470000E+02 0.21758786E+03 0.16635065E+03
 0.46480000E+02 0.21903982E+03 0.16541106E+03
 0.46490000E+02 0.22050558E+03 0.16448158E+03
 0.46500000E+02 0.22198526E+03 0.16356215E+03
 0.46510000E+02 0.22347894E+03 0.16265269E+03
 0.46520000E+02 0.22498674E+03 0.16175315E+03
 0.46530000E+02 0.22650877E+03 0.16086347E+03
 0.46540000E+02 0.22804511E+03 0.15998357E+03
 0.46550000E+02 0.22959589E+03 0.15911341E+03
 0.46560000E+02 0.23116122E+03 0.15825291E+03
 0.46570000E+02 0.23274119E+03 0.15740202E+03
 0.46580000E+02 0.23433592E+03 0.15656068E+03
 0.46590000E+02 0.23594553E+03 0.15572883E+03
 0.46600000E+02 0.23757011E+03 0.15490641E+03
 0.46610000E+02 0.23920979E+03 0.15409337E+03
 0.46620000E+02 0.24086468E+03 0.15328965E+03
 0.46630000E+02 0.24253488E+03 0.15249519E+03
 0.46640000E+02 0.24422052E+03 0.15170995E+03
 0.46650000E+02 0.24592171E+03 0.15093386E+03
 0.46660000E+02 0.24763857E+03 0.15016688E+03
 0.46670000E+02 0.24937122E+03 0.14940895E+03
 0.46680000E+02 0.25111976E+03 0.14866003E+03
 0.46690000E+02 0.25288433E+03 0.14792006E+03
 0.46700000E+02 0.25466504E+03 0.14718899E+03
 0.46710000E+02 0.25646201E+03 0.14646678E+03
 0.46720000E+02 0.25827537E+03 0.14575338E+03
 0.46730000E+02 0.26010523E+03 0.14504873E+03
 0.46740000E+02 0.26195173E+03 0.14435280E+03
 0.46750000E+02 0.26381498E+03 0.14366554E+03
 0.46760000E+02 0.26569510E+03 0.14298691E+03
 0.46770000E+02 0.26759224E+03 0.14231686E+03
 0.46780000E+02 0.26950650E+03 0.14165535E+03
 0.46790000E+02 0.27143802E+03 0.14100234E+03
 0.46800000E+02 0.27338694E+03 0.14035778E+03
 0.46810000E+02 0.27535337E+03 0.13972164E+03
 0.46820000E+02 0.27733744E+03 0.13909388E+03
 0.46830000E+02 0.27933930E+03 0.13847446E+03
 0.46840000E+02 0.28135907E+03 0.13786335E+03
 0.46850000E+02 0.28339687E+03 0.13726050E+03
 0.46860000E+02 0.28545286E+03 0.13666587E+03
 0.46870000E+02 0.28752715E+03 0.13607945E+03
 0.46880000E+02 0.28961989E+03 0.13550118E+03
 0.46890000E+02 0.29173122E+03 0.13493105E+03
 0.46900000E+02 0.29386126E+03 0.13436901E+03
 0.46910000E+02 0.29601015E+03 0.13381504E+03
 0.46920000E+02 0.29817804E+03 0.13326910E+03
 0.46930000E+02 0.30036506E+03 0.13273117E+03
 0.46940000E+02 0.30257136E+03 0.13220121E+03
 0.46950000E+02 0.30479707E+03 0.13167921E+03
 0.46960000E+02 0.30704233E+03 0.13116512E+03
 0.46970000E+02 0.30930729E+03 0.13065894E+03
 0.46980000E+02 0.31159208E+03 0.13016062E+03
 0.46990000E+02 0.31389686E+03 0.12967016E+03
 0.47000000E+02 0.31622177E+03 0.12918752E+03
 0.47010000E+02 0.31856695E+03 0.12871268E+03
 0.47020000E+02 0.32093255E+03 0.12824562E+03
 0.47030000E+02 0.32331871E+03 0.12778633E+03
 0.47040000E+02 0.32572558E+03 0.12733478E+03
 0.47050000E+02 0.32815332E+03 0.12689096E+03
 0.47060000E+02 0.33060205E+03 0.12645484E+03
 0.47070000E+02 0.33307195E+03 0.12602642E+03
 0.47080000E+02 0.33556315E+03 0.12560567E+03
 0.47090000E+02 0.33807581E+03 0.12519259E+03
 0.47100000E+02 0.34061008E+03 0.12478715E+03
 0.47110000E+02 0.34316610E+03 0.12438936E+03
 0.47120000E+02 0.34574404E+03 0.12399919E+03
 0.47130000E+02 0.34834404E+03 0.12361664E+03
 0.47140000E+02 0.35096626E+03 0.12324169E+03
 0.47150000E+02 0.35361085E+03 0.12287435E+03
 0.47160000E+02 0.35627796E+03 0.12251460E+03
 0.47170000E+02 0.35896776E+03 0.12216244E+03
 0.47180000E+02 0.36168039E+03 0.12181786E+03
 0.47190000E+02 0.36441601E+03 0.12148087E+03
 0.47200000E+02 0.36717478E+03 0.12115145E+03
 0.47210000E+02 0.36995685E+03 0.12082961E+03
 0.47220000E+02 0.37276238E+03 0.12051535E+03
 0.47230000E+02 0.37559154E+03 0.12020867E+03
 0.47240000E+02 0.37844446E+03 0.11990957E+03
 0.47250000E+02 0.38132133E+03 0.11961805E+03
 0.47260000E+02 0.38422228E+03 0.11933413E+03
 0.47270000E+02 0.38714749E+03 0.11905781E+03
 0.47280000E+02 0.39009710E+03 0.11878909E+03
 0.47290000E+02 0.39307129E+03 0.11852798E+03
 0.47300000E+02 0.39607020E+03 0.11827450E+03
 0.47310000E+02 0.39909401E+03 0.11802866E+03
 0.47320000E+02 0.40214285E+03 0.11779046E+03
 0.47330000E+02 0.40521691E+03 0.11755993E+03
 0.47340000E+02 0.40831634E+03 0.11733707E+03
 0.47350000E+02 0.41144129E+03 0.11712191E+03
 0.47360000E+02 0.41459192E+03 0.11691447E+03
 0.47370000E+02 0.41776841E+03 0.11671476E+03
 0.47380000E+02 0.42097090E+03 0.11652281E+03
 0.47390000E+02 0.42419955E+03 0.11633864E+03
 0.47400000E+02 0.42745453E+03 0.11616227E+03
 0.47410000E+02 0.43073599E+03 0.11599372E+03
 0.47420000E+02 0.43404410E+03 0.11583304E+03
 0.47430000E+02 0.43737901E+03 0.11568024E+03
 0.47440000E+02 0.44074088E+03 0.11553536E+03
 0.47450000E+02 0.44412986E+03 0.11539843E+03
 0.47460000E+02 0.44754612E+03 0.11526949E+03
 0.47470000E+02 0.45098982E+03 0.11514856E+03
 0.47480000E+02 0.45446110E+03 0.11503569E+03
 0.47490000E+02 0.45796012E+03 0.11493092E+03
 0.47500000E+02 0.46148705E+03 0.11483429E+03
 0.47510000E+02 0.46504203E+03 0.11474583E+03
 0.47520000E+02 0.46862522E+03 0.11466561E+03
 0.47530000E+02 0.47223676E+03 0.11459366E+03
 0.47540000E+02 0.47587682E+03 0.11453003E+03
 0.47550000E+02 0.47954555E+03 0.11447477E+03
 0.47560000E+02 0.48324309E+03 0.11442794E+03
 0.47570000E+02 0.48696959E+03 0.11438959E+03
 0.47580000E+02 0.49072520E+03 0.11435978E+03
 0.47590000E+02 0.49451007E+03 0.11433856E+03
 0.47600000E+02 0.49832434E+03 0.11432601E+03
 0.47610000E+02 0.50216815E+03 0.11432218E+03
 0.47620000E+02 0.50604165E+03 0.11432714E+03
 0.47630000E+02 0.50994498E+03 0.11434095E+03
 0.47640000E+02 0.51387828E+03 0.11436369E+03
 0.47650000E+02 0.51784168E+03 0.11439544E+03
 0.47660000E+02 0.52183533E+03 0.11443626E+03
 0.47670000E+02 0.52585934E+03 0.11448623E+03
 0.47680000E+02 0.52991386E+03 0.11454544E+03
 0.47690000E+02 0.53399902E+03 0.11461397E+03
 0.47700000E+02 0.53811493E+03 0.11469191E+03
 0.47710000E+02 0.54226173E+03 0.11477934E+03
 0.47720000E+02 0.54643954E+03 0.11487635E+03
 0.47730000E+02 0.55064848E+03 0.11498305E+03
 0.47740000E+02 0.55488866E+03 0.11509952E+03
 0.47750000E+02 0.55916019E+03 0.11522588E+03
 0.47760000E+02 0.56346320E+03 0.11536221E+03
 0.47770000E+02 0.56779779E+03 0.11550864E+03
 0.47780000E+02 0.57216405E+03 0.11566526E+03
 0.47790000E+02 0.57656210E+03 0.11583220E+03
 0.47800000E+02 0.58099204E+03 0.11600957E+03
 0.47810000E+02 0.58545394E+03 0.11619748E+03
 0.47820000E+02 0.58994792E+03 0.11639607E+03
 0.47830000E+02 0.59447404E+03 0.11660547E+03
 0.47840000E+02 0.59903241E+03 0.11682579E+03
 0.47850000E+02 0.60362308E+03 0.11705718E+03
 0.47860000E+02 0.60824614E+03 0.11729978E+03
 0.47870000E+02 0.61290166E+03 0.11755372E+03
 0.47880000E+02 0.61758970E+03 0.11781916E+03
 0.47890000E+02 0.62231032E+03 0.11809625E+03
 0.47900000E+02 0.62706357E+03 0.11838514E+03
 0.47910000E+02 0.63184951E+03 0.11868599E+03
 0.47920000E+02 0.63666817E+03 0.11899896E+03
 0.47930000E+02 0.64151960E+03 0.11932423E+03
 0.47940000E+02 0.64640382E+03 0.11966196E+03
 0.47950000E+02 0.65132085E+03 0.12001234E+03
 0.47960000E+02 0.65627073E+03 0.12037555E+03
 0.47970000E+02 0.66125346E+03 0.12075177E+03
 0.47980000E+02 0.66626904E+03 0.12114120E+03
 0.47990000E+02 0.67131748E+03 0.12154404E+03
 0.48000000E+02 0.67639876E+03 0.12196050E+03
 0.48010000E+02 0.68151287E+03 0.12239077E+03
 0.48020000E+02 0.68665978E+03 0.12283508E+03
 0.48030000E+02 0.69183946E+03 0.12329365E+03
 0.48040000E+02 0.69705187E+03 0.12376670E+03
 0.48050000E+02 0.70229695E+03 0.12425447E+03
 0.48060000E+02 0.70757465E+03 0.12475719E+03
 0.48070000E+02 0.71288490E+03 0.12527512E+03
 0.48080000E+02 0.71822761E+03 0.12580851E+03
 0.48090000E+02 0.72360271E+03 0.12635761E+03
 0.48100000E+02 0.72901008E+03 0.12692268E+03
 0.48110000E+02 0.73444962E+03 0.12750401E+03
 0.48120000E+02 0.73992121E+03 0.12810188E+03
 0.48130000E+02 0.74542472E+03 0.12871657E+03
 0.48140000E+02 0.75095999E+03 0.12934837E+03
 0.48150000E+02 0.75652689E+03 0.12999760E+03
 0.48160000E+02 0.76212522E+03 0.13066455E+03
 0.48170000E+02 0.76775482E+03 0.13134956E+03
 0.48180000E+02 0.77341548E+03 0.13205295E+03
 0.48190000E+02 0.77910700E+03 0.13277506E+03
 0.48200000E+02 0.78482915E+03 0.13351623E+03
 0.48210000E+02 0.79058169E+03 0.13427682E+03
 0.48220000E+02 0.79636437E+03 0.13505718E+03
 0.48230000E+02 0.80217692E+03 0.13585771E+03
 0.48240000E+02 0.80801905E+03 0.13667877E+03
 0.48250000E+02 0.81389046E+03 0.13752076E+03
 0.48260000E+02 0.81979083E+03 0.13838409E+03
 0.48270000E+02 0.82571982E+03 0.13926917E+03
 0.48280000E+02 0.83167707E+03 0.14017642E+03
 0.48290000E+02 0.83766221E+03 0.14110629E+03
 0.48300000E+02 0.84367485E+03 0.14205921E+03
 0.48310000E+02 0.84971456E+03 0.14303566E+03
 0.48320000E+02 0.85578092E+03 0.14403609E+03
 0.48330000E+02 0.86187346E+03 0.14506100E+03
 0.48340000E+02 0.86799171E+03 0.14611087E+03
 0.48350000E+02 0.87413516E+03 0.14718622E+03
 0.48360000E+02 0.88030330E+03 0.14828757E+03
 0.48370000E+02 0.88649557E+03 0.14941546E+03
 0.48380000E+02 0.89271141E+03 0.15057043E+03
 0.48390000E+02 0.89895020E+03 0.15175304E+03
 0.48400000E+02 0.90521134E+03 0.15296388E+03
 0.48410000E+02 0.91149416E+03 0.15420353E+03
 0.48420000E+02 0.91779799E+03 0.15547261E+03
 0.48430000E+02 0.92412212E+03 0.15677173E+03
 0.48440000E+02 0.93046581E+03 0.15810154E+03
 0.48450000E+02 0.93682831E+03 0.15946269E+03
 0.48460000E+02 0.94320881E+03 0.16085584E+03
 0.48470000E+02 0.94960649E+03 0.16228170E+03
 0.48480000E+02 0.95602048E+03 0.16374096E+03
 0.48490000E+02 0.96244989E+03 0.16523434E+03
 0.48500000E+02 0.96889379E+03 0.16676259E+03
 0.48510000E+02 0.97535122E+03 0.16832647E+03
 0.48520000E+02 0.98182119E+03 0.16992676E+03
 0.48530000E+02 0.98830264E+03 0.17156424E+03
 0.48540000E+02 0.99479452E+03 0.17323975E+03
 0.48550000E+02 0.10012957E+04 0.17495411E+03
 0.48560000E+02 0.10078050E+04 0.17670818E+03
 0.48570000E+02 0.10143214E+04 0.17850285E+03
 0.48580000E+02 0.10208434E+04 0.18033901E+03
 0.48590000E+02 0.10273699E+04 0.18221757E+03
 0.48600000E+02 0.10338995E+04 0.18413950E+03
 0.48610000E+02 0.10404308E+04 0.18610573E+03
 0.48620000E+02 0.10469625E+04 0.18811728E+03
 0.48630000E+02 0.10534931E+04 0.19017514E+03
 0.48640000E+02 0.10600211E+04 0.19228036E+03
 0.48650000E+02 0.10665449E+04 0.19443398E+03
 0.48660000E+02 0.10730629E+04 0.19663709E+03
 0.48670000E+02 0.10795734E+04 0.19889080E+03
 0.48680000E+02 0.10860748E+04 0.20119623E+03
 0.48690000E+02 0.10925653E+04 0.20355455E+03
 0.48700000E+02 0.10990430E+04 0.20596694E+03
 0.48710000E+02 0.11055061E+04 0.20843460E+03
 0.48720000E+02 0.11119526E+04 0.21095877E+03
 0.48730000E+02 0.11183806E+04 0.21354071E+03
 0.48740000E+02 0.11247880E+04 0.21618169E+03
 0.48750000E+02 0.11311728E+04 0.21888305E+03
 0.48760000E+02 0.11375326E+04 0.22164611E+03
 0.48770000E+02 0.11438653E+04 0.22447224E+03
 0.48780000E+02 0.11501687E+04 0.22736284E+03
 0.48790000E+02 0.11564402E+04 0.23031932E+03
 0.48800000E+02 0.11626776E+04 0.23334314E+03
 0.48810000E+02 0.11688783E+04 0.23643577E+03
 0.48820000E+02 0.11750398E+04 0.23959870E+03
 0.48830000E+02 0.11811595E+04 0.24283347E+03
 0.48840000E+02 0.11872346E+04 0.24614164E+03
 0.48850000E+02 0.11932624E+04 0.24952478E+03
 0.48860000E+02 0.11992400E+04 0.25298450E+03
 0.48870000E+02 0.12051646E+04 0.25652244E+03
 0.48880000E+02 0.12110332E+04 0.26014025E+03
 0.48890000E+02 0.12168428E+04 0.26383962E+03
 0.48900000E+02 0.12225902E+04 0.26762225E+03
 0.48910000E+02 0.12282723E+04 0.27148988E+03
