             t                      X                      Y       
 0.47770000E+02 0.10165356E+04 0.29136349E+03
 0.47780000E+02 0.10207552E+04 0.29440152E+03
 0.47790000E+02 0.10249296E+04 0.29749621E+03
 0.47800000E+02 0.10290567E+04 0.30064839E+03
 0.47810000E+02 0.10331347E+04 0.30385889E+03
 0.47820000E+02 0.10371617E+04 0.30712858E+03
 0.47830000E+02 0.10411356E+04 0.31045828E+03
 0.47840000E+02 0.10450545E+04 0.31384886E+03
 0.47850000E+02 0.10489164E+04 0.31730116E+03
 0.47860000E+02 0.10527193E+04 0.32081602E+03
 0.47870000E+02 0.10564610E+04 0.32439429E+03
 0.47880000E+02 0.10601394E+04 0.32803681E+03
 0.47890000E+02 0.10637525E+04 0.33174442E+03
 0.47900000E+02 0.10672980E+04 0.33551795E+03
 0.47910000E+02 0.10707738E+04 0.33935824E+03
 0.47920000E+02 0.10741777E+04 0.34326610E+03
 0.47930000E+02 0.10775074E+04 0.34724234E+03
 0.47940000E+02 0.10807608E+04 0.35128776E+03
 0.47950000E+02 0.10839356E+04 0.35540317E+03
 0.47960000E+02 0.10870294E+04 0.35958932E+03
 0.47970000E+02 0.10900400E+04 0.36384700E+03
 0.47980000E+02 0.10929651E+04 0.36817694E+03
 0.47990000E+02 0.10958024E+04 0.37257988E+03
 0.48000000E+02 0.10985494E+04 0.37705653E+03
 0.48010000E+02 0.11012040E+04 0.38160759E+03
 0.48020000E+02 0.11037636E+04 0.38623371E+03
 0.48030000E+02 0.11062260E+04 0.39093555E+03
 0.48040000E+02 0.11085888E+04 0.39571373E+03
 0.48050000E+02 0.11108497E+04 0.40056882E+03
 0.48060000E+02 0.11130062E+04 0.40550140E+03
 0.48070000E+02 0.11150560E+04 0.41051199E+03
 0.48080000E+02 0.11169967E+04 0.41560107E+03
 0.48090000E+02 0.11188261E+04 0.42076911E+03
 0.48100000E+02 0.11205418E+04 0.42601652E+03
 0.48110000E+02 0.11221414E+04 0.43134367E+03
 0.48120000E+02 0.11236227E+04 0.43675089E+03
 0.48130000E+02 0.11249834E+04 0.44223847E+03
 0.48140000E+02 0.11262212E+04 0.44780663E+03
 0.48150000E+02 0.11273339E+04 0.45345556E+03
 0.48160000E+02 0.11283193E+04 0.45918539E+03
 0.48170000E+02 0.11291753E+04 0.46499618E+03
 0.48180000E+02 0.11298996E+04 0.47088794E+03
 0.48190000E+02 0.11304903E+04 0.47686063E+03
 0.48200000E+02 0.11309453E+04 0.48291413E+03
 0.48210000E+02 0.11312626E+04 0.48904826E+03
 0.48220000E+02 0.11314402E+04 0.49526275E+03
 0.48230000E+02 0.11314764E+04 0.50155729E+03
 0.48240000E+02 0.11313692E+04 0.50793147E+03
 0.48250000E+02 0.11311169E+04 0.51438481E+03
 0.48260000E+02 0.11307178E+04 0.52091674E+03
 0.48270000E+02 0.11301703E+04 0.52752663E+03
 0.48280000E+02 0.11294729E+04 0.53421375E+03
 0.48290000E+02 0.11286241E+04 0.54097727E+03
 0.48300000E+02 0.11276225E+04 0.54781629E+03
 0.48310000E+02 0.11264669E+04 0.55472979E+03
 0.48320000E+02 0.11251561E+04 0.56171670E+03
 0.48330000E+02 0.11236889E+04 0.56877580E+03
 0.48340000E+02 0.11220645E+04 0.57590582E+03
 0.48350000E+02 0.11202818E+04 0.58310534E+03
 0.48360000E+02 0.11183402E+04 0.59037289E+03
 0.48370000E+02 0.11162389E+04 0.59770684E+03
 0.48380000E+02 0.11139775E+04 0.60510551E+03
 0.48390000E+02 0.11115554E+04 0.61256707E+03
 0.48400000E+02 0.11089724E+04 0.62008960E+03
 0.48410000E+02 0.11062283E+04 0.62767107E+03
 0.48420000E+02 0.11033231E+04 0.63530934E+03
 0.48430000E+02 0.11002568E+04 0.64300217E+03
 0.48440000E+02 0.10970296E+04 0.65074720E+03
 0.48450000E+02 0.10936419E+04 0.65854195E+03
 0.48460000E+02 0.10900943E+04 0.66638384E+03
 0.48470000E+02 0.10863872E+04 0.67427020E+03
 0.48480000E+02 0.10825215E+04 0.68219823E+03
 0.48490000E+02 0.10784982E+04 0.69016502E+03
 0.48500000E+02 0.10743182E+04 0.69816758E+03
 0.48510000E+02 0.10699828E+04 0.70620279E+03
 0.48520000E+02 0.10654933E+04 0.71426743E+03
 0.48530000E+02 0.10608513E+04 0.72235820E+03
 0.48540000E+02 0.10560584E+04 0.73047170E+03
 0.48550000E+02 0.10511163E+04 0.73860442E+03
 0.48560000E+02 0.10460270E+04 0.74675277E+03
 0.48570000E+02 0.10407926E+04 0.75491307E+03
 0.48580000E+02 0.10354153E+04 0.76308155E+03
 0.48590000E+02 0.10298975E+04 0.77125439E+03
 0.48600000E+02 0.10242416E+04 0.77942767E+03
 0.48610000E+02 0.10184503E+04 0.78759739E+03
 0.48620000E+02 0.10125264E+04 0.79575951E+03
 0.48630000E+02 0.10064727E+04 0.80390992E+03
 0.48640000E+02 0.10002923E+04 0.81204445E+03
 0.48650000E+02 0.99398835E+03 0.82015889E+03
 0.48660000E+02 0.98756406E+03 0.82824898E+03
 0.48670000E+02 0.98102282E+03 0.83631043E+03
 0.48680000E+02 0.97436811E+03 0.84433891E+03
 0.48690000E+02 0.96760351E+03 0.85233008E+03
 0.48700000E+02 0.96073272E+03 0.86027956E+03
 0.48710000E+02 0.95375949E+03 0.86818297E+03
 0.48720000E+02 0.94668770E+03 0.87603595E+03
 0.48730000E+02 0.93952127E+03 0.88383409E+03
 0.48740000E+02 0.93226424E+03 0.89157305E+03
 0.48750000E+02 0.92492066E+03 0.89924845E+03
 0.48760000E+02 0.91749470E+03 0.90685598E+03
 0.48770000E+02 0.90999054E+03 0.91439133E+03
 0.48780000E+02 0.90241244E+03 0.92185024E+03
 0.48790000E+02 0.89476466E+03 0.92922849E+03
 0.48800000E+02 0.88705154E+03 0.93652192E+03
 0.48810000E+02 0.87927742E+03 0.94372642E+03
 0.48820000E+02 0.87144665E+03 0.95083795E+03
 0.48830000E+02 0.86356363E+03 0.95785253E+03
 0.48840000E+02 0.85563272E+03 0.96476628E+03
 0.48850000E+02 0.84765832E+03 0.97157538E+03
 0.48860000E+02 0.83964479E+03 0.97827610E+03
 0.48870000E+02 0.83159649E+03 0.98486484E+03
 0.48880000E+02 0.82351775E+03 0.99133805E+03
 0.48890000E+02 0.81541289E+03 0.99769234E+03
 0.48900000E+02 0.80728618E+03 0.10039244E+04
 0.48910000E+02 0.79914185E+03 0.10100310E+04
 0.48920000E+02 0.79098408E+03 0.10160091E+04
 0.48930000E+02 0.78281702E+03 0.10218557E+04
 0.48940000E+02 0.77464473E+03 0.10275681E+04
 0.48950000E+02 0.76647123E+03 0.10331435E+04
 0.48960000E+02 0.75830047E+03 0.10385794E+04
 0.48970000E+02 0.75013631E+03 0.10438733E+04
 0.48980000E+02 0.74198255E+03 0.10490231E+04
 0.48990000E+02 0.73384291E+03 0.10540264E+04
 0.49000000E+02 0.72572101E+03 0.10588815E+04
 0.49010000E+02 0.71762040E+03 0.10635863E+04
 0.49020000E+02 0.70954450E+03 0.10681393E+04
 0.49030000E+02 0.70149669E+03 0.10725387E+04
 0.49040000E+02 0.69348021E+03 0.10767833E+04
 0.49050000E+02 0.68549821E+03 0.10808718E+04
 0.49060000E+02 0.67755375E+03 0.10848030E+04
 0.49070000E+02 0.66964976E+03 0.10885759E+04
 0.49080000E+02 0.66178909E+03 0.10921898E+04
 0.49090000E+02 0.65397446E+03 0.10956439E+04
 0.49100000E+02 0.64620851E+03 0.10989377E+04
 0.49110000E+02 0.63849374E+03 0.11020707E+04
 0.49120000E+02 0.63083255E+03 0.11050428E+04
 0.49130000E+02 0.62322726E+03 0.11078537E+04
 0.49140000E+02 0.61568002E+03 0.11105035E+04
 0.49150000E+02 0.60819294E+03 0.11129923E+04
 0.49160000E+02 0.60076796E+03 0.11153204E+04
 0.49170000E+02 0.59340695E+03 0.11174880E+04
 0.49180000E+02 0.58611166E+03 0.11194958E+04
 0.49190000E+02 0.57888373E+03 0.11213443E+04
 0.49200000E+02 0.57172471E+03 0.11230343E+04
 0.49210000E+02 0.56463603E+03 0.11245666E+04
 0.49220000E+02 0.55761902E+03 0.11259421E+04
 0.49230000E+02 0.55067493E+03 0.11271620E+04
 0.49240000E+02 0.54380489E+03 0.11282273E+04
 0.49250000E+02 0.53700994E+03 0.11291393E+04
 0.49260000E+02 0.53029103E+03 0.11298993E+04
 0.49270000E+02 0.52364901E+03 0.11305088E+04
 0.49280000E+02 0.51708466E+03 0.11309692E+04
 0.49290000E+02 0.51059865E+03 0.11312822E+04
 0.49300000E+02 0.50419157E+03 0.11314494E+04
 0.49310000E+02 0.49786395E+03 0.11314725E+04
 0.49320000E+02 0.49161621E+03 0.11313533E+04
 0.49330000E+02 0.48544871E+03 0.11310937E+04
 0.49340000E+02 0.47936174E+03 0.11306956E+04
 0.49350000E+02 0.47335552E+03 0.11301610E+04
 0.49360000E+02 0.46743017E+03 0.11294918E+04
 0.49370000E+02 0.46158579E+03 0.11286902E+04
 0.49380000E+02 0.45582239E+03 0.11277582E+04
 0.49390000E+02 0.45013992E+03 0.11266980E+04
 0.49400000E+02 0.44453827E+03 0.11255119E+04
 0.49410000E+02 0.43901730E+03 0.11242019E+04
 0.49420000E+02 0.43357678E+03 0.11227703E+04
 0.49430000E+02 0.42821645E+03 0.11212195E+04
 0.49440000E+02 0.42293601E+03 0.11195517E+04
 0.49450000E+02 0.41773510E+03 0.11177692E+04
 0.49460000E+02 0.41261332E+03 0.11158743E+04
 0.49470000E+02 0.40757023E+03 0.11138695E+04
 0.49480000E+02 0.40260535E+03 0.11117569E+04
 0.49490000E+02 0.39771819E+03 0.11095391E+04
 0.49500000E+02 0.39290818E+03 0.11072183E+04
 0.49510000E+02 0.38817475E+03 0.11047969E+04
 0.49520000E+02 0.38351729E+03 0.11022773E+04
 0.49530000E+02 0.37893518E+03 0.10996619E+04
 0.49540000E+02 0.37442775E+03 0.10969529E+04
 0.49550000E+02 0.36999432E+03 0.10941528E+04
 0.49560000E+02 0.36563419E+03 0.10912638E+04
 0.49570000E+02 0.36134662E+03 0.10882884E+04
 0.49580000E+02 0.35713090E+03 0.10852288E+04
 0.49590000E+02 0.35298624E+03 0.10820873E+04
 0.49600000E+02 0.34891188E+03 0.10788663E+04
 0.49610000E+02 0.34490704E+03 0.10755679E+04
 0.49620000E+02 0.34097092E+03 0.10721945E+04
 0.49630000E+02 0.33710270E+03 0.10687483E+04
 0.49640000E+02 0.33330158E+03 0.10652314E+04
 0.49650000E+02 0.32956673E+03 0.10616461E+04
 0.49660000E+02 0.32589731E+03 0.10579945E+04
 0.49670000E+02 0.32229249E+03 0.10542788E+04
 0.49680000E+02 0.31875143E+03 0.10505011E+04
 0.49690000E+02 0.31527329E+03 0.10466634E+04
 0.49700000E+02 0.31185721E+03 0.10427679E+04
 0.49710000E+02 0.30850236E+03 0.10388165E+04
 0.49720000E+02 0.30520788E+03 0.10348113E+04
 0.49730000E+02 0.30197293E+03 0.10307543E+04
 0.49740000E+02 0.29879667E+03 0.10266473E+04
 0.49750000E+02 0.29567823E+03 0.10224923E+04
 0.49760000E+02 0.29261680E+03 0.10182912E+04
 0.49770000E+02 0.28961153E+03 0.10140459E+04
 0.49780000E+02 0.28666158E+03 0.10097581E+04
 0.49790000E+02 0.28376613E+03 0.10054297E+04
 0.49800000E+02 0.28092435E+03 0.10010623E+04
 0.49810000E+02 0.27813543E+03 0.99665789E+03
 0.49820000E+02 0.27539856E+03 0.99221798E+03
 0.49830000E+02 0.27271292E+03 0.98774429E+03
 0.49840000E+02 0.27007773E+03 0.98323846E+03
 0.49850000E+02 0.26749218E+03 0.97870209E+03
 0.49860000E+02 0.26495550E+03 0.97413674E+03
 0.49870000E+02 0.26246692E+03 0.96954398E+03
 0.49880000E+02 0.26002566E+03 0.96492529E+03
 0.49890000E+02 0.25763097E+03 0.96028217E+03
 0.49900000E+02 0.25528209E+03 0.95561606E+03
 0.49910000E+02 0.25297830E+03 0.95092838E+03
 0.49920000E+02 0.25071885E+03 0.94622052E+03
 0.49930000E+02 0.24850302E+03 0.94149383E+03
 0.49940000E+02 0.24633011E+03 0.93674965E+03
 0.49950000E+02 0.24419941E+03 0.93198925E+03
 0.49960000E+02 0.24211022E+03 0.92721393E+03
 0.49970000E+02 0.24006187E+03 0.92242490E+03
 0.49980000E+02 0.23805367E+03 0.91762339E+03
 0.49990000E+02 0.23608498E+03 0.91281057E+03
 0.50000000E+02 0.23415512E+03 0.90798759E+03
 0.50010000E+02 0.23226347E+03 0.90315558E+03
 0.50020000E+02 0.23040938E+03 0.89831564E+03
 0.50030000E+02 0.22859223E+03 0.89346884E+03
 0.50040000E+02 0.22681142E+03 0.88861621E+03
 0.50050000E+02 0.22506633E+03 0.88375878E+03
 0.50060000E+02 0.22335638E+03 0.87889753E+03
 0.50070000E+02 0.22168097E+03 0.87403344E+03
 0.50080000E+02 0.22003954E+03 0.86916744E+03
 0.50090000E+02 0.21843153E+03 0.86430044E+03
 0.50100000E+02 0.21685637E+03 0.85943334E+03
 0.50110000E+02 0.21531353E+03 0.85456700E+03
 0.50120000E+02 0.21380247E+03 0.84970227E+03
 0.50130000E+02 0.21232267E+03 0.84483997E+03
 0.50140000E+02 0.21087361E+03 0.83998088E+03
 0.50150000E+02 0.20945478E+03 0.83512579E+03
 0.50160000E+02 0.20806570E+03 0.83027546E+03
 0.50170000E+02 0.20670586E+03 0.82543060E+03
 0.50180000E+02 0.20537480E+03 0.82059193E+03
 0.50190000E+02 0.20407205E+03 0.81576014E+03
 0.50200000E+02 0.20279714E+03 0.81093590E+03
 0.50210000E+02 0.20154962E+03 0.80611986E+03
 0.50220000E+02 0.20032906E+03 0.80131264E+03
 0.50230000E+02 0.19913501E+03 0.79651485E+03
 0.50240000E+02 0.19796706E+03 0.79172709E+03
 0.50250000E+02 0.19682478E+03 0.78694993E+03
 0.50260000E+02 0.19570777E+03 0.78218393E+03
 0.50270000E+02 0.19461562E+03 0.77742961E+03
 0.50280000E+02 0.19354795E+03 0.77268750E+03
 0.50290000E+02 0.19250437E+03 0.76795811E+03
 0.50300000E+02 0.19148451E+03 0.76324191E+03
 0.50310000E+02 0.19048798E+03 0.75853938E+03
 0.50320000E+02 0.18951444E+03 0.75385098E+03
 0.50330000E+02 0.18856353E+03 0.74917713E+03
 0.50340000E+02 0.18763490E+03 0.74451827E+03
 0.50350000E+02 0.18672821E+03 0.73987481E+03
 0.50360000E+02 0.18584313E+03 0.73524713E+03
 0.50370000E+02 0.18497934E+03 0.73063561E+03
 0.50380000E+02 0.18413651E+03 0.72604063E+03
 0.50390000E+02 0.18331434E+03 0.72146254E+03
 0.50400000E+02 0.18251252E+03 0.71690167E+03
 0.50410000E+02 0.18173075E+03 0.71235835E+03
 0.50420000E+02 0.18096875E+03 0.70783290E+03
 0.50430000E+02 0.18022621E+03 0.70332562E+03
 0.50440000E+02 0.17950287E+03 0.69883679E+03
 0.50450000E+02 0.17879845E+03 0.69436670E+03
 0.50460000E+02 0.17811268E+03 0.68991561E+03
 0.50470000E+02 0.17744531E+03 0.68548378E+03
 0.50480000E+02 0.17679607E+03 0.68107145E+03
 0.50490000E+02 0.17616472E+03 0.67667886E+03
 0.50500000E+02 0.17555100E+03 0.67230623E+03
 0.50510000E+02 0.17495470E+03 0.66795377E+03
 0.50520000E+02 0.17437556E+03 0.66362168E+03
 0.50530000E+02 0.17381336E+03 0.65931017E+03
 0.50540000E+02 0.17326787E+03 0.65501942E+03
 0.50550000E+02 0.17273889E+03 0.65074959E+03
 0.50560000E+02 0.17222619E+03 0.64650087E+03
 0.50570000E+02 0.17172957E+03 0.64227340E+03
 0.50580000E+02 0.17124882E+03 0.63806734E+03
 0.50590000E+02 0.17078375E+03 0.63388283E+03
 0.50600000E+02 0.17033416E+03 0.62972001E+03
 0.50610000E+02 0.16989986E+03 0.62557899E+03
 0.50620000E+02 0.16948066E+03 0.62145990E+03
 0.50630000E+02 0.16907639E+03 0.61736284E+03
 0.50640000E+02 0.16868687E+03 0.61328793E+03
 0.50650000E+02 0.16831193E+03 0.60923526E+03
 0.50660000E+02 0.16795139E+03 0.60520492E+03
 0.50670000E+02 0.16760510E+03 0.60119699E+03
 0.50680000E+02 0.16727289E+03 0.59721155E+03
 0.50690000E+02 0.16695462E+03 0.59324867E+03
 0.50700000E+02 0.16665011E+03 0.58930842E+03
 0.50710000E+02 0.16635924E+03 0.58539086E+03
 0.50720000E+02 0.16608184E+03 0.58149603E+03
 0.50730000E+02 0.16581779E+03 0.57762399E+03
 0.50740000E+02 0.16556694E+03 0.57377477E+03
 0.50750000E+02 0.16532916E+03 0.56994843E+03
 0.50760000E+02 0.16510432E+03 0.56614498E+03
 0.50770000E+02 0.16489228E+03 0.56236446E+03
 0.50780000E+02 0.16469294E+03 0.55860688E+03
 0.50790000E+02 0.16450616E+03 0.55487227E+03
 0.50800000E+02 0.16433183E+03 0.55116063E+03
 0.50810000E+02 0.16416983E+03 0.54747199E+03
 0.50820000E+02 0.16402005E+03 0.54380633E+03
 0.50830000E+02 0.16388239E+03 0.54016367E+03
 0.50840000E+02 0.16375673E+03 0.53654399E+03
 0.50850000E+02 0.16364298E+03 0.53294729E+03
 0.50860000E+02 0.16354104E+03 0.52937356E+03
 0.50870000E+02 0.16345080E+03 0.52582279E+03
 0.50880000E+02 0.16337217E+03 0.52229494E+03
 0.50890000E+02 0.16330507E+03 0.51879002E+03
 0.50900000E+02 0.16324940E+03 0.51530798E+03
 0.50910000E+02 0.16320508E+03 0.51184880E+03
 0.50920000E+02 0.16317203E+03 0.50841244E+03
 0.50930000E+02 0.16315015E+03 0.50499888E+03
 0.50940000E+02 0.16313938E+03 0.50160808E+03
 0.50950000E+02 0.16313963E+03 0.49823999E+03
 0.50960000E+02 0.16315084E+03 0.49489457E+03
 0.50970000E+02 0.16317293E+03 0.49157178E+03
 0.50980000E+02 0.16320583E+03 0.48827157E+03
 0.50990000E+02 0.16324947E+03 0.48499388E+03
 0.51000000E+02 0.16330379E+03 0.48173867E+03
 0.51010000E+02 0.16336874E+03 0.47850588E+03
 0.51020000E+02 0.16344423E+03 0.47529545E+03
 0.51030000E+02 0.16353023E+03 0.47210732E+03
 0.51040000E+02 0.16362667E+03 0.46894144E+03
 0.51050000E+02 0.16373349E+03 0.46579773E+03
 0.51060000E+02 0.16385065E+03 0.46267613E+03
 0.51070000E+02 0.16397810E+03 0.45957657E+03
 0.51080000E+02 0.16411578E+03 0.45649899E+03
 0.51090000E+02 0.16426365E+03 0.45344332E+03
 0.51100000E+02 0.16442167E+03 0.45040947E+03
 0.51110000E+02 0.16458979E+03 0.44739738E+03
 0.51120000E+02 0.16476797E+03 0.44440698E+03
 0.51130000E+02 0.16495617E+03 0.44143818E+03
 0.51140000E+02 0.16515436E+03 0.43849091E+03
 0.51150000E+02 0.16536250E+03 0.43556508E+03
 0.51160000E+02 0.16558055E+03 0.43266062E+03
 0.51170000E+02 0.16580849E+03 0.42977745E+03
 0.51180000E+02 0.16604628E+03 0.42691548E+03
 0.51190000E+02 0.16629390E+03 0.42407462E+03
 0.51200000E+02 0.16655131E+03 0.42125480E+03
 0.51210000E+02 0.16681850E+03 0.41845592E+03
 0.51220000E+02 0.16709543E+03 0.41567790E+03
 0.51230000E+02 0.16738208E+03 0.41292065E+03
 0.51240000E+02 0.16767844E+03 0.41018407E+03
 0.51250000E+02 0.16798448E+03 0.40746809E+03
 0.51260000E+02 0.16830019E+03 0.40477262E+03
 0.51270000E+02 0.16862555E+03 0.40209754E+03
 0.51280000E+02 0.16896054E+03 0.39944279E+03
 0.51290000E+02 0.16930515E+03 0.39680826E+03
 0.51300000E+02 0.16965937E+03 0.39419386E+03
 0.51310000E+02 0.17002319E+03 0.39159950E+03
 0.51320000E+02 0.17039659E+03 0.38902508E+03
 0.51330000E+02 0.17077958E+03 0.38647051E+03
 0.51340000E+02 0.17117213E+03 0.38393569E+03
 0.51350000E+02 0.17157426E+03 0.38142053E+03
 0.51360000E+02 0.17198594E+03 0.37892492E+03
 0.51370000E+02 0.17240718E+03 0.37644879E+03
 0.51380000E+02 0.17283798E+03 0.37399201E+03
 0.51390000E+02 0.17327834E+03 0.37155451E+03
 0.51400000E+02 0.17372826E+03 0.36913619E+03
 0.51410000E+02 0.17418773E+03 0.36673693E+03
 0.51420000E+02 0.17465677E+03 0.36435666E+03
 0.51430000E+02 0.17513537E+03 0.36199526E+03
 0.51440000E+02 0.17562355E+03 0.35965265E+03
 0.51450000E+02 0.17612131E+03 0.35732871E+03
 0.51460000E+02 0.17662865E+03 0.35502337E+03
 0.51470000E+02 0.17714559E+03 0.35273651E+03
 0.51480000E+02 0.17767214E+03 0.35046803E+03
 0.51490000E+02 0.17820830E+03 0.34821785E+03
 0.51500000E+02 0.17875410E+03 0.34598586E+03
 0.51510000E+02 0.17930954E+03 0.34377195E+03
 0.51520000E+02 0.17987463E+03 0.34157605E+03
 0.51530000E+02 0.18044940E+03 0.33939804E+03
 0.51540000E+02 0.18103386E+03 0.33723782E+03
 0.51550000E+02 0.18162802E+03 0.33509530E+03
 0.51560000E+02 0.18223192E+03 0.33297039E+03
 0.51570000E+02 0.18284555E+03 0.33086298E+03
 0.51580000E+02 0.18346896E+03 0.32877297E+03
 0.51590000E+02 0.18410216E+03 0.32670027E+03
 0.51600000E+02 0.18474516E+03 0.32464478E+03
 0.51610000E+02 0.18539801E+03 0.32260641E+03
 0.51620000E+02 0.18606071E+03 0.32058504E+03
 0.51630000E+02 0.18673330E+03 0.31858060E+03
 0.51640000E+02 0.18741580E+03 0.31659298E+03
 0.51650000E+02 0.18810824E+03 0.31462209E+03
 0.51660000E+02 0.18881065E+03 0.31266783E+03
 0.51670000E+02 0.18952306E+03 0.31073011E+03
 0.51680000E+02 0.19024550E+03 0.30880882E+03
 0.51690000E+02 0.19097800E+03 0.30690388E+03
 0.51700000E+02 0.19172060E+03 0.30501519E+03
 0.51710000E+02 0.19247332E+03 0.30314265E+03
 0.51720000E+02 0.19323620E+03 0.30128618E+03
 0.51730000E+02 0.19400928E+03 0.29944567E+03
 0.51740000E+02 0.19479259E+03 0.29762104E+03
 0.51750000E+02 0.19558617E+03 0.29581219E+03
 0.51760000E+02 0.19639006E+03 0.29401904E+03
 0.51770000E+02 0.19720429E+03 0.29224148E+03
 0.51780000E+02 0.19802890E+03 0.29047943E+03
 0.51790000E+02 0.19886395E+03 0.28873279E+03
 0.51800000E+02 0.19970946E+03 0.28700148E+03
 0.51810000E+02 0.20056547E+03 0.28528541E+03
 0.51820000E+02 0.20143204E+03 0.28358448E+03
 0.51830000E+02 0.20230921E+03 0.28189861E+03
 0.51840000E+02 0.20319701E+03 0.28022771E+03
 0.51850000E+02 0.20409551E+03 0.27857168E+03
 0.51860000E+02 0.20500473E+03 0.27693045E+03
 0.51870000E+02 0.20592474E+03 0.27530393E+03
 0.51880000E+02 0.20685557E+03 0.27369202E+03
 0.51890000E+02 0.20779727E+03 0.27209465E+03
 0.51900000E+02 0.20874991E+03 0.27051172E+03
 0.51910000E+02 0.20971352E+03 0.26894316E+03
 0.51920000E+02 0.21068815E+03 0.26738887E+03
 0.51930000E+02 0.21167387E+03 0.26584878E+03
 0.51940000E+02 0.21267072E+03 0.26432280E+03
 0.51950000E+02 0.21367875E+03 0.26281084E+03
 0.51960000E+02 0.21469803E+03 0.26131284E+03
 0.51970000E+02 0.21572860E+03 0.25982869E+03
 0.51980000E+02 0.21677052E+03 0.25835834E+03
 0.51990000E+02 0.21782385E+03 0.25690168E+03
 0.52000000E+02 0.21888864E+03 0.25545865E+03
 0.52010000E+02 0.21996496E+03 0.25402916E+03
 0.52020000E+02 0.22105286E+03 0.25261314E+03
 0.52030000E+02 0.22215241E+03 0.25121051E+03
 0.52040000E+02 0.22326365E+03 0.24982118E+03
 0.52050000E+02 0.22438666E+03 0.24844510E+03
 0.52060000E+02 0.22552149E+03 0.24708217E+03
 0.52070000E+02 0.22666822E+03 0.24573232E+03
 0.52080000E+02 0.22782689E+03 0.24439549E+03
 0.52090000E+02 0.22899758E+03 0.24307158E+03
 0.52100000E+02 0.23018035E+03 0.24176054E+03
 0.52110000E+02 0.23137527E+03 0.24046229E+03
 0.52120000E+02 0.23258240E+03 0.23917675E+03
 0.52130000E+02 0.23380181E+03 0.23790386E+03
 0.52140000E+02 0.23503356E+03 0.23664355E+03
 0.52150000E+02 0.23627774E+03 0.23539574E+03
 0.52160000E+02 0.23753439E+03 0.23416036E+03
 0.52170000E+02 0.23880360E+03 0.23293735E+03
 0.52180000E+02 0.24008544E+03 0.23172664E+03
 0.52190000E+02 0.24137997E+03 0.23052816E+03
 0.52200000E+02 0.24268726E+03 0.22934185E+03
 0.52210000E+02 0.24400740E+03 0.22816764E+03
 0.52220000E+02 0.24534045E+03 0.22700546E+03
 0.52230000E+02 0.24668649E+03 0.22585525E+03
 0.52240000E+02 0.24804559E+03 0.22471695E+03
 0.52250000E+02 0.24941783E+03 0.22359049E+03
 0.52260000E+02 0.25080327E+03 0.22247582E+03
 0.52270000E+02 0.25220201E+03 0.22137286E+03
 0.52280000E+02 0.25361411E+03 0.22028157E+03
 0.52290000E+02 0.25503966E+03 0.21920187E+03
 0.52300000E+02 0.25647872E+03 0.21813372E+03
 0.52310000E+02 0.25793139E+03 0.21707705E+03
 0.52320000E+02 0.25939774E+03 0.21603180E+03
 0.52330000E+02 0.26087785E+03 0.21499792E+03
 0.52340000E+02 0.26237180E+03 0.21397535E+03
 0.52350000E+02 0.26387967E+03 0.21296404E+03
 0.52360000E+02 0.26540154E+03 0.21196393E+03
 0.52370000E+02 0.26693750E+03 0.21097496E+03
 0.52380000E+02 0.26848763E+03 0.20999709E+03
 0.52390000E+02 0.27005202E+03 0.20903027E+03
 0.52400000E+02 0.27163074E+03 0.20807443E+03
 0.52410000E+02 0.27322389E+03 0.20712954E+03
 0.52420000E+02 0.27483154E+03 0.20619554E+03
 0.52430000E+02 0.27645378E+03 0.20527237E+03
 0.52440000E+02 0.27809071E+03 0.20436001E+03
 0.52450000E+02 0.27974240E+03 0.20345838E+03
 0.52460000E+02 0.28140895E+03 0.20256746E+03
 0.52470000E+02 0.28309044E+03 0.20168719E+03
 0.52480000E+02 0.28478696E+03 0.20081753E+03
 0.52490000E+02 0.28649860E+03 0.19995843E+03
 0.52500000E+02 0.28822545E+03 0.19910986E+03
 0.52510000E+02 0.28996760E+03 0.19827176E+03
 0.52520000E+02 0.29172513E+03 0.19744411E+03
 0.52530000E+02 0.29349815E+03 0.19662684E+03
 0.52540000E+02 0.29528674E+03 0.19581994E+03
 0.52550000E+02 0.29709100E+03 0.19502335E+03
 0.52560000E+02 0.29891101E+03 0.19423705E+03
 0.52570000E+02 0.30074686E+03 0.19346098E+03
 0.52580000E+02 0.30259866E+03 0.19269513E+03
 0.52590000E+02 0.30446650E+03 0.19193944E+03
 0.52600000E+02 0.30635046E+03 0.19119389E+03
 0.52610000E+02 0.30825065E+03 0.19045845E+03
 0.52620000E+02 0.31016715E+03 0.18973307E+03
 0.52630000E+02 0.31210006E+03 0.18901773E+03
 0.52640000E+02 0.31404948E+03 0.18831240E+03
 0.52650000E+02 0.31601551E+03 0.18761705E+03
 0.52660000E+02 0.31799823E+03 0.18693165E+03
 0.52670000E+02 0.31999775E+03 0.18625617E+03
 0.52680000E+02 0.32201415E+03 0.18559058E+03
 0.52690000E+02 0.32404755E+03 0.18493486E+03
 0.52700000E+02 0.32609803E+03 0.18428898E+03
 0.52710000E+02 0.32816569E+03 0.18365292E+03
 0.52720000E+02 0.33025063E+03 0.18302666E+03
 0.52730000E+02 0.33235295E+03 0.18241017E+03
 0.52740000E+02 0.33447274E+03 0.18180343E+03
 0.52750000E+02 0.33661011E+03 0.18120643E+03
